user_id,tanggal,keterangan,tipe,jumlah
andi_designer,2025-05-28,Kebutuhan Harian,Pengeluaran,-44686.0
andi_designer,2025-05-29,Kebutuhan Harian,Pengeluaran,-53817.0
andi_designer,2025-05-30,Kebutuhan Harian,Pengeluaran,-44742.0
andi_designer,2025-05-31,Pemasukan Proyek Utama,Pemasukan,4560587.0
andi_designer,2025-05-31,Kebutuhan Harian,Pengeluaran,-128010.0
andi_designer,2025-06-01,Kebutuhan Harian,Pengeluaran,-128445.0
andi_designer,2025-06-02,Kebutuhan Harian,Pengeluaran,-54627.0
andi_designer,2025-06-03,Kebutuhan Harian,Pengeluaran,-49933.0
andi_designer,2025-06-04,Kebutuhan Harian,Pengeluaran,-58476.0
andi_designer,2025-06-05,Bayar Kos,Pengeluaran,-1500000.0
andi_designer,2025-06-05,Kebutuhan Harian,Pengeluaran,-58053.0
andi_designer,2025-06-06,Kebutuhan Harian,Pengeluaran,-56870.0
andi_designer,2025-06-07,Kebutuhan Harian,Pengeluaran,-104421.0
andi_designer,2025-06-08,Kebutuhan Harian,Pengeluaran,-116021.0
andi_designer,2025-06-09,Kebutuhan Harian,Pengeluaran,-50534.0
andi_designer,2025-06-10,Bayar Internet,Pengeluaran,-350000.0
andi_designer,2025-06-10,Kebutuhan Harian,Pengeluaran,-45848.0
andi_designer,2025-06-11,Kebutuhan Harian,Pengeluaran,-45160.0
andi_designer,2025-06-12,Kebutuhan Harian,Pengeluaran,-44214.0
andi_designer,2025-06-13,Kebutuhan Harian,Pengeluaran,-54301.0
andi_designer,2025-06-14,Kebutuhan Harian,Pengeluaran,-127128.0
andi_designer,2025-06-15,Pemasukan Proyek Revisi,Pemasukan,656582.0
andi_designer,2025-06-15,Kebutuhan Harian,Pengeluaran,-105842.0
andi_designer,2025-06-16,Kebutuhan Harian,Pengeluaran,-44331.0
andi_designer,2025-06-17,Kebutuhan Harian,Pengeluaran,-52462.0
andi_designer,2025-06-18,Kebutuhan Harian,Pengeluaran,-51764.0
andi_designer,2025-06-19,Kebutuhan Harian,Pengeluaran,-45693.0
andi_designer,2025-06-20,Langganan Adobe,Pengeluaran,-800000.0
andi_designer,2025-06-20,Kebutuhan Harian,Pengeluaran,-51973.0
andi_designer,2025-06-21,Kebutuhan Harian,Pengeluaran,-171527.0
andi_designer,2025-06-22,Kebutuhan Harian,Pengeluaran,-174864.0
andi_designer,2025-06-23,Kebutuhan Harian,Pengeluaran,-47849.0
andi_designer,2025-06-24,Kebutuhan Harian,Pengeluaran,-42407.0
andi_designer,2025-06-25,Kebutuhan Harian,Pengeluaran,-52890.0
andi_designer,2025-06-26,Pemasukan Proyek Utama,Pemasukan,3312102.0
andi_designer,2025-06-26,Kebutuhan Harian,Pengeluaran,-58959.0
andi_designer,2025-06-27,Kebutuhan Harian,Pengeluaran,-49134.0
andi_designer,2025-06-28,Pemasukan Proyek Utama,Pemasukan,3779111.0
andi_designer,2025-06-28,Kebutuhan Harian,Pengeluaran,-156689.0
andi_designer,2025-06-29,Kebutuhan Harian,Pengeluaran,-112978.0
andi_designer,2025-06-30,Kebutuhan Harian,Pengeluaran,-40923.0
andi_designer,2025-07-01,Kebutuhan Harian,Pengeluaran,-41448.0
andi_designer,2025-07-02,Kebutuhan Harian,Pengeluaran,-40869.0
andi_designer,2025-07-03,Kebutuhan Harian,Pengeluaran,-48932.0
andi_designer,2025-07-04,Kebutuhan Harian,Pengeluaran,-56058.0
andi_designer,2025-07-05,Bayar Kos,Pengeluaran,-1500000.0
andi_designer,2025-07-05,Kebutuhan Harian,Pengeluaran,-198147.0
andi_designer,2025-07-06,Kebutuhan Harian,Pengeluaran,-111991.0
andi_designer,2025-07-07,Kebutuhan Harian,Pengeluaran,-52284.0
andi_designer,2025-07-08,Kebutuhan Harian,Pengeluaran,-48528.0
andi_designer,2025-07-09,Kebutuhan Harian,Pengeluaran,-44957.0
andi_designer,2025-07-10,Pemasukan Proyek Revisi,Pemasukan,664421.0
andi_designer,2025-07-10,Bayar Internet,Pengeluaran,-350000.0
andi_designer,2025-07-10,Kebutuhan Harian,Pengeluaran,-53165.0
andi_designer,2025-07-11,Kebutuhan Harian,Pengeluaran,-40320.0
andi_designer,2025-07-12,Kebutuhan Harian,Pengeluaran,-179226.0
andi_designer,2025-07-13,Kebutuhan Harian,Pengeluaran,-152070.0
andi_designer,2025-07-14,Kebutuhan Harian,Pengeluaran,-59528.0
andi_designer,2025-07-15,Kebutuhan Harian,Pengeluaran,-54235.0
andi_designer,2025-07-16,Kebutuhan Harian,Pengeluaran,-41208.0
andi_designer,2025-07-17,Kebutuhan Harian,Pengeluaran,-52213.0
andi_designer,2025-07-18,Kebutuhan Harian,Pengeluaran,-43441.0
andi_designer,2025-07-19,Kebutuhan Harian,Pengeluaran,-130261.0
andi_designer,2025-07-20,Langganan Adobe,Pengeluaran,-800000.0
andi_designer,2025-07-20,Kebutuhan Harian,Pengeluaran,-198309.0
andi_designer,2025-07-21,Kebutuhan Harian,Pengeluaran,-58566.0
andi_designer,2025-07-22,Kebutuhan Harian,Pengeluaran,-41004.0
andi_designer,2025-07-23,Kebutuhan Harian,Pengeluaran,-52260.0
andi_designer,2025-07-24,Kebutuhan Harian,Pengeluaran,-45620.0
andi_designer,2025-07-25,Pemasukan Proyek Utama,Pemasukan,4493797.0
andi_designer,2025-07-25,Kebutuhan Harian,Pengeluaran,-55947.0
andi_designer,2025-07-26,Pemasukan Proyek Utama,Pemasukan,4016870.0
andi_designer,2025-07-26,Kebutuhan Harian,Pengeluaran,-181604.0
budi_penulis,2024-07-26,Kebutuhan Harian,Pengeluaran,-70933.0
budi_penulis,2024-07-27,Kebutuhan Harian,Pengeluaran,-62420.0
budi_penulis,2024-07-28,Kebutuhan Harian,Pengeluaran,-66132.0
budi_penulis,2024-07-29,Pembayaran Proyek Klien B,Pemasukan,334043.0
budi_penulis,2024-07-29,Kebutuhan Harian,Pengeluaran,-74069.0
budi_penulis,2024-07-30,Pembayaran Proyek Klien B,Pemasukan,225064.0
budi_penulis,2024-07-30,Kebutuhan Harian,Pengeluaran,-71430.0
budi_penulis,2024-07-31,Kebutuhan Harian,Pengeluaran,-76922.0
budi_penulis,2024-08-01,Pembayaran Retainer Klien A,Pemasukan,1688963.0
budi_penulis,2024-08-01,Kebutuhan Harian,Pengeluaran,-63587.0
budi_penulis,2024-08-02,Pembayaran Proyek Klien B,Pemasukan,246150.0
budi_penulis,2024-08-02,Kebutuhan Harian,Pengeluaran,-75896.0
budi_penulis,2024-08-03,Bayar Kontrakan,Pengeluaran,-1000000.0
budi_penulis,2024-08-03,Kebutuhan Harian,Pengeluaran,-69264.0
budi_penulis,2024-08-04,Kebutuhan Harian,Pengeluaran,-68924.0
budi_penulis,2024-08-05,Kebutuhan Harian,Pengeluaran,-62027.0
budi_penulis,2024-08-06,Kebutuhan Harian,Pengeluaran,-66810.0
budi_penulis,2024-08-07,Kebutuhan Harian,Pengeluaran,-75071.0
budi_penulis,2024-08-08,Kebutuhan Harian,Pengeluaran,-67850.0
budi_penulis,2024-08-09,Kebutuhan Harian,Pengeluaran,-71863.0
budi_penulis,2024-08-10,Kebutuhan Harian,Pengeluaran,-75477.0
budi_penulis,2024-08-11,Kebutuhan Harian,Pengeluaran,-79122.0
budi_penulis,2024-08-12,Kebutuhan Harian,Pengeluaran,-60472.0
budi_penulis,2024-08-13,Kebutuhan Harian,Pengeluaran,-71012.0
budi_penulis,2024-08-14,Kebutuhan Harian,Pengeluaran,-62446.0
budi_penulis,2024-08-15,Pembayaran Retainer Klien A,Pemasukan,1527222.0
budi_penulis,2024-08-15,Kebutuhan Harian,Pengeluaran,-63082.0
budi_penulis,2024-08-16,Kebutuhan Harian,Pengeluaran,-77171.0
budi_penulis,2024-08-17,Kebutuhan Harian,Pengeluaran,-61402.0
budi_penulis,2024-08-18,Kebutuhan Harian,Pengeluaran,-72351.0
budi_penulis,2024-08-19,Kebutuhan Harian,Pengeluaran,-76010.0
budi_penulis,2024-08-20,Pembayaran Proyek Klien B,Pemasukan,332934.0
budi_penulis,2024-08-20,Bayar Listrik,Pengeluaran,-200000.0
budi_penulis,2024-08-20,Bayar WiFi,Pengeluaran,-300000.0
budi_penulis,2024-08-20,Kebutuhan Harian,Pengeluaran,-76596.0
budi_penulis,2024-08-21,Kebutuhan Harian,Pengeluaran,-60386.0
budi_penulis,2024-08-22,Pembayaran Proyek Klien B,Pemasukan,338396.0
budi_penulis,2024-08-22,Kebutuhan Harian,Pengeluaran,-63014.0
budi_penulis,2024-08-23,Pembayaran Proyek Klien B,Pemasukan,253258.0
budi_penulis,2024-08-23,Kebutuhan Harian,Pengeluaran,-73996.0
budi_penulis,2024-08-24,Kebutuhan Harian,Pengeluaran,-69900.0
budi_penulis,2024-08-25,Kebutuhan Harian,Pengeluaran,-70256.0
budi_penulis,2024-08-26,Kebutuhan Harian,Pengeluaran,-72999.0
budi_penulis,2024-08-27,Kebutuhan Harian,Pengeluaran,-75098.0
budi_penulis,2024-08-28,Kebutuhan Harian,Pengeluaran,-65225.0
budi_penulis,2024-08-29,Pembayaran Proyek Klien B,Pemasukan,228097.0
budi_penulis,2024-08-29,Kebutuhan Harian,Pengeluaran,-61730.0
budi_penulis,2024-08-30,Kebutuhan Harian,Pengeluaran,-74698.0
budi_penulis,2024-08-31,Kebutuhan Harian,Pengeluaran,-79795.0
budi_penulis,2024-09-01,Pembayaran Retainer Klien A,Pemasukan,1739244.0
budi_penulis,2024-09-01,Kebutuhan Harian,Pengeluaran,-66003.0
budi_penulis,2024-09-02,Kebutuhan Harian,Pengeluaran,-64597.0
budi_penulis,2024-09-03,Bayar Kontrakan,Pengeluaran,-1000000.0
budi_penulis,2024-09-03,Kebutuhan Harian,Pengeluaran,-77375.0
budi_penulis,2024-09-04,Kebutuhan Harian,Pengeluaran,-79922.0
budi_penulis,2024-09-05,Kebutuhan Harian,Pengeluaran,-74425.0
budi_penulis,2024-09-06,Kebutuhan Harian,Pengeluaran,-78418.0
budi_penulis,2024-09-07,Kebutuhan Harian,Pengeluaran,-75058.0
budi_penulis,2024-09-08,Kebutuhan Harian,Pengeluaran,-71165.0
budi_penulis,2024-09-09,Kebutuhan Harian,Pengeluaran,-76325.0
budi_penulis,2024-09-10,Kebutuhan Harian,Pengeluaran,-70744.0
budi_penulis,2024-09-11,Pembayaran Proyek Klien B,Pemasukan,312326.0
budi_penulis,2024-09-11,Kebutuhan Harian,Pengeluaran,-73543.0
budi_penulis,2024-09-12,Kebutuhan Harian,Pengeluaran,-61644.0
budi_penulis,2024-09-13,Kebutuhan Harian,Pengeluaran,-70878.0
budi_penulis,2024-09-14,Kebutuhan Harian,Pengeluaran,-79340.0
budi_penulis,2024-09-15,Pembayaran Retainer Klien A,Pemasukan,1976279.0
budi_penulis,2024-09-15,Kebutuhan Harian,Pengeluaran,-67555.0
budi_penulis,2024-09-16,Kebutuhan Harian,Pengeluaran,-60200.0
budi_penulis,2024-09-17,Kebutuhan Harian,Pengeluaran,-74249.0
budi_penulis,2024-09-18,Kebutuhan Harian,Pengeluaran,-77679.0
budi_penulis,2024-09-19,Kebutuhan Harian,Pengeluaran,-66148.0
budi_penulis,2024-09-20,Bayar Listrik,Pengeluaran,-200000.0
budi_penulis,2024-09-20,Bayar WiFi,Pengeluaran,-300000.0
budi_penulis,2024-09-20,Kebutuhan Harian,Pengeluaran,-71615.0
budi_penulis,2024-09-21,Kebutuhan Harian,Pengeluaran,-78098.0
budi_penulis,2024-09-22,Kebutuhan Harian,Pengeluaran,-68943.0
budi_penulis,2024-09-23,Pembayaran Proyek Klien B,Pemasukan,230067.0
budi_penulis,2024-09-23,Kebutuhan Harian,Pengeluaran,-75813.0
budi_penulis,2024-09-24,Kebutuhan Harian,Pengeluaran,-65583.0
budi_penulis,2024-09-25,Kebutuhan Harian,Pengeluaran,-79822.0
budi_penulis,2024-09-26,Pembayaran Proyek Klien B,Pemasukan,279538.0
budi_penulis,2024-09-26,Kebutuhan Harian,Pengeluaran,-71534.0
budi_penulis,2024-09-27,Pembayaran Proyek Klien B,Pemasukan,205856.0
budi_penulis,2024-09-27,Kebutuhan Harian,Pengeluaran,-68876.0
budi_penulis,2024-09-28,Kebutuhan Harian,Pengeluaran,-72122.0
budi_penulis,2024-09-29,Kebutuhan Harian,Pengeluaran,-80000.0
budi_penulis,2024-09-30,Kebutuhan Harian,Pengeluaran,-71973.0
budi_penulis,2024-10-01,Pembayaran Retainer Klien A,Pemasukan,1878220.0
budi_penulis,2024-10-01,Kebutuhan Harian,Pengeluaran,-72019.0
budi_penulis,2024-10-02,Kebutuhan Harian,Pengeluaran,-64805.0
budi_penulis,2024-10-03,Bayar Kontrakan,Pengeluaran,-1000000.0
budi_penulis,2024-10-03,Kebutuhan Harian,Pengeluaran,-68395.0
budi_penulis,2024-10-04,Pembayaran Proyek Klien B,Pemasukan,379991.0
budi_penulis,2024-10-04,Kebutuhan Harian,Pengeluaran,-62230.0
budi_penulis,2024-10-05,Kebutuhan Harian,Pengeluaran,-77787.0
budi_penulis,2024-10-06,Kebutuhan Harian,Pengeluaran,-76445.0
budi_penulis,2024-10-07,Kebutuhan Harian,Pengeluaran,-79445.0
budi_penulis,2024-10-08,Kebutuhan Harian,Pengeluaran,-79617.0
budi_penulis,2024-10-09,Kebutuhan Harian,Pengeluaran,-73562.0
budi_penulis,2024-10-10,Kebutuhan Harian,Pengeluaran,-77465.0
budi_penulis,2024-10-11,Kebutuhan Harian,Pengeluaran,-79556.0
budi_penulis,2024-10-12,Kebutuhan Harian,Pengeluaran,-68063.0
budi_penulis,2024-10-13,Kebutuhan Harian,Pengeluaran,-69506.0
budi_penulis,2024-10-14,Kebutuhan Harian,Pengeluaran,-67562.0
budi_penulis,2024-10-15,Pembayaran Retainer Klien A,Pemasukan,1666908.0
budi_penulis,2024-10-15,Kebutuhan Harian,Pengeluaran,-76689.0
budi_penulis,2024-10-16,Kebutuhan Harian,Pengeluaran,-70509.0
budi_penulis,2024-10-17,Kebutuhan Harian,Pengeluaran,-73867.0
budi_penulis,2024-10-18,Kebutuhan Harian,Pengeluaran,-60728.0
budi_penulis,2024-10-19,Kebutuhan Harian,Pengeluaran,-73933.0
budi_penulis,2024-10-20,Bayar Listrik,Pengeluaran,-200000.0
budi_penulis,2024-10-20,Bayar WiFi,Pengeluaran,-300000.0
budi_penulis,2024-10-20,Kebutuhan Harian,Pengeluaran,-63595.0
budi_penulis,2024-10-21,Kebutuhan Harian,Pengeluaran,-64221.0
budi_penulis,2024-10-22,Pembayaran Proyek Klien B,Pemasukan,284293.0
budi_penulis,2024-10-22,Kebutuhan Harian,Pengeluaran,-68855.0
budi_penulis,2024-10-23,Pembayaran Proyek Klien B,Pemasukan,351545.0
budi_penulis,2024-10-23,Kebutuhan Harian,Pengeluaran,-61320.0
budi_penulis,2024-10-24,Kebutuhan Harian,Pengeluaran,-61097.0
budi_penulis,2024-10-25,Kebutuhan Harian,Pengeluaran,-65836.0
budi_penulis,2024-10-26,Kebutuhan Harian,Pengeluaran,-60974.0
budi_penulis,2024-10-27,Kebutuhan Harian,Pengeluaran,-66352.0
budi_penulis,2024-10-28,Kebutuhan Harian,Pengeluaran,-79158.0
budi_penulis,2024-10-29,Pembayaran Proyek Klien B,Pemasukan,221697.0
budi_penulis,2024-10-29,Kebutuhan Harian,Pengeluaran,-65102.0
budi_penulis,2024-10-30,Kebutuhan Harian,Pengeluaran,-63187.0
budi_penulis,2024-10-31,Kebutuhan Harian,Pengeluaran,-74448.0
budi_penulis,2024-11-01,Pembayaran Retainer Klien A,Pemasukan,1915747.0
budi_penulis,2024-11-01,Kebutuhan Harian,Pengeluaran,-71017.0
budi_penulis,2024-11-02,Kebutuhan Harian,Pengeluaran,-78393.0
budi_penulis,2024-11-03,Bayar Kontrakan,Pengeluaran,-1000000.0
budi_penulis,2024-11-03,Kebutuhan Harian,Pengeluaran,-62362.0
budi_penulis,2024-11-04,Kebutuhan Harian,Pengeluaran,-71883.0
budi_penulis,2024-11-05,Kebutuhan Harian,Pengeluaran,-74300.0
budi_penulis,2024-11-06,Kebutuhan Harian,Pengeluaran,-75717.0
budi_penulis,2024-11-07,Kebutuhan Harian,Pengeluaran,-62419.0
budi_penulis,2024-11-08,Kebutuhan Harian,Pengeluaran,-69622.0
budi_penulis,2024-11-09,Kebutuhan Harian,Pengeluaran,-76766.0
budi_penulis,2024-11-10,Kebutuhan Harian,Pengeluaran,-69413.0
budi_penulis,2024-11-11,Kebutuhan Harian,Pengeluaran,-67640.0
budi_penulis,2024-11-12,Kebutuhan Harian,Pengeluaran,-63124.0
budi_penulis,2024-11-13,Kebutuhan Harian,Pengeluaran,-68001.0
budi_penulis,2024-11-14,Kebutuhan Harian,Pengeluaran,-76180.0
budi_penulis,2024-11-15,Pembayaran Retainer Klien A,Pemasukan,1844933.0
budi_penulis,2024-11-15,Kebutuhan Harian,Pengeluaran,-78418.0
budi_penulis,2024-11-16,Kebutuhan Harian,Pengeluaran,-71208.0
budi_penulis,2024-11-17,Kebutuhan Harian,Pengeluaran,-69221.0
budi_penulis,2024-11-18,Kebutuhan Harian,Pengeluaran,-73658.0
budi_penulis,2024-11-19,Pembayaran Proyek Klien B,Pemasukan,249962.0
budi_penulis,2024-11-19,Kebutuhan Harian,Pengeluaran,-65164.0
budi_penulis,2024-11-20,Bayar Listrik,Pengeluaran,-200000.0
budi_penulis,2024-11-20,Bayar WiFi,Pengeluaran,-300000.0
budi_penulis,2024-11-20,Kebutuhan Harian,Pengeluaran,-64831.0
budi_penulis,2024-11-21,Kebutuhan Harian,Pengeluaran,-67660.0
budi_penulis,2024-11-22,Kebutuhan Harian,Pengeluaran,-63104.0
budi_penulis,2024-11-23,Kebutuhan Harian,Pengeluaran,-74162.0
budi_penulis,2024-11-24,Kebutuhan Harian,Pengeluaran,-79933.0
budi_penulis,2024-11-25,Kebutuhan Harian,Pengeluaran,-66410.0
budi_penulis,2024-11-26,Kebutuhan Harian,Pengeluaran,-67744.0
budi_penulis,2024-11-27,Kebutuhan Harian,Pengeluaran,-63507.0
budi_penulis,2024-11-28,Kebutuhan Harian,Pengeluaran,-75198.0
budi_penulis,2024-11-29,Kebutuhan Harian,Pengeluaran,-70136.0
budi_penulis,2024-11-30,Kebutuhan Harian,Pengeluaran,-68729.0
budi_penulis,2024-12-01,Pembayaran Retainer Klien A,Pemasukan,1693319.0
budi_penulis,2024-12-01,Kebutuhan Harian,Pengeluaran,-64289.0
budi_penulis,2024-12-02,Pembayaran Proyek Klien B,Pemasukan,376281.0
budi_penulis,2024-12-02,Kebutuhan Harian,Pengeluaran,-78116.0
budi_penulis,2024-12-03,Pembayaran Proyek Klien B,Pemasukan,264679.0
budi_penulis,2024-12-03,Bayar Kontrakan,Pengeluaran,-1000000.0
budi_penulis,2024-12-03,Kebutuhan Harian,Pengeluaran,-63202.0
budi_penulis,2024-12-04,Kebutuhan Harian,Pengeluaran,-73845.0
budi_penulis,2024-12-05,Pembayaran Proyek Klien B,Pemasukan,274663.0
budi_penulis,2024-12-05,Kebutuhan Harian,Pengeluaran,-76683.0
budi_penulis,2024-12-06,Kebutuhan Harian,Pengeluaran,-61058.0
budi_penulis,2024-12-07,Kebutuhan Harian,Pengeluaran,-64017.0
budi_penulis,2024-12-08,Kebutuhan Harian,Pengeluaran,-71846.0
budi_penulis,2024-12-09,Kebutuhan Harian,Pengeluaran,-61142.0
budi_penulis,2024-12-10,Kebutuhan Harian,Pengeluaran,-69295.0
budi_penulis,2024-12-11,Kebutuhan Harian,Pengeluaran,-71638.0
budi_penulis,2024-12-12,Kebutuhan Harian,Pengeluaran,-62260.0
budi_penulis,2024-12-13,Kebutuhan Harian,Pengeluaran,-70509.0
budi_penulis,2024-12-14,Kebutuhan Harian,Pengeluaran,-74133.0
budi_penulis,2024-12-15,Pembayaran Retainer Klien A,Pemasukan,1681756.0
budi_penulis,2024-12-15,Kebutuhan Harian,Pengeluaran,-69845.0
budi_penulis,2024-12-16,Kebutuhan Harian,Pengeluaran,-67651.0
budi_penulis,2024-12-17,Kebutuhan Harian,Pengeluaran,-72352.0
budi_penulis,2024-12-18,Kebutuhan Harian,Pengeluaran,-75287.0
budi_penulis,2024-12-19,Pembayaran Proyek Klien B,Pemasukan,370234.0
budi_penulis,2024-12-19,Kebutuhan Harian,Pengeluaran,-62627.0
budi_penulis,2024-12-20,Pembayaran Proyek Klien B,Pemasukan,224637.0
budi_penulis,2024-12-20,Bayar Listrik,Pengeluaran,-200000.0
budi_penulis,2024-12-20,Bayar WiFi,Pengeluaran,-300000.0
budi_penulis,2024-12-20,Kebutuhan Harian,Pengeluaran,-77978.0
budi_penulis,2024-12-21,Kebutuhan Harian,Pengeluaran,-63484.0
budi_penulis,2024-12-22,Kebutuhan Harian,Pengeluaran,-61367.0
budi_penulis,2024-12-23,Kebutuhan Harian,Pengeluaran,-66014.0
budi_penulis,2024-12-24,Kebutuhan Harian,Pengeluaran,-78170.0
budi_penulis,2024-12-25,Kebutuhan Harian,Pengeluaran,-61879.0
budi_penulis,2024-12-26,Kebutuhan Harian,Pengeluaran,-69857.0
budi_penulis,2024-12-27,Pembayaran Proyek Klien B,Pemasukan,355988.0
budi_penulis,2024-12-27,Kebutuhan Harian,Pengeluaran,-79759.0
budi_penulis,2024-12-28,Kebutuhan Harian,Pengeluaran,-73213.0
budi_penulis,2024-12-29,Kebutuhan Harian,Pengeluaran,-70470.0
budi_penulis,2024-12-30,Pembayaran Proyek Klien B,Pemasukan,395300.0
budi_penulis,2024-12-30,Kebutuhan Harian,Pengeluaran,-73827.0
budi_penulis,2024-12-31,Kebutuhan Harian,Pengeluaran,-64615.0
budi_penulis,2025-01-01,Pembayaran Retainer Klien A,Pemasukan,1985677.0
budi_penulis,2025-01-01,Kebutuhan Harian,Pengeluaran,-74755.0
budi_penulis,2025-01-02,Kebutuhan Harian,Pengeluaran,-66483.0
budi_penulis,2025-01-03,Bayar Kontrakan,Pengeluaran,-1000000.0
budi_penulis,2025-01-03,Kebutuhan Harian,Pengeluaran,-75266.0
budi_penulis,2025-01-04,Kebutuhan Harian,Pengeluaran,-70848.0
budi_penulis,2025-01-05,Kebutuhan Harian,Pengeluaran,-71511.0
budi_penulis,2025-01-06,Pembayaran Proyek Klien B,Pemasukan,255608.0
budi_penulis,2025-01-06,Kebutuhan Harian,Pengeluaran,-64137.0
budi_penulis,2025-01-07,Kebutuhan Harian,Pengeluaran,-67821.0
budi_penulis,2025-01-08,Kebutuhan Harian,Pengeluaran,-68403.0
budi_penulis,2025-01-09,Kebutuhan Harian,Pengeluaran,-62173.0
budi_penulis,2025-01-10,Kebutuhan Harian,Pengeluaran,-68809.0
budi_penulis,2025-01-11,Kebutuhan Harian,Pengeluaran,-70648.0
budi_penulis,2025-01-12,Kebutuhan Harian,Pengeluaran,-76953.0
budi_penulis,2025-01-13,Kebutuhan Harian,Pengeluaran,-62048.0
budi_penulis,2025-01-14,Kebutuhan Harian,Pengeluaran,-62355.0
budi_penulis,2025-01-15,Pembayaran Retainer Klien A,Pemasukan,1839672.0
budi_penulis,2025-01-15,Kebutuhan Harian,Pengeluaran,-63252.0
budi_penulis,2025-01-16,Kebutuhan Harian,Pengeluaran,-70410.0
budi_penulis,2025-01-17,Kebutuhan Harian,Pengeluaran,-63391.0
budi_penulis,2025-01-18,Kebutuhan Harian,Pengeluaran,-76266.0
budi_penulis,2025-01-19,Kebutuhan Harian,Pengeluaran,-79555.0
budi_penulis,2025-01-20,Pembayaran Proyek Klien B,Pemasukan,279475.0
budi_penulis,2025-01-20,Bayar Listrik,Pengeluaran,-200000.0
budi_penulis,2025-01-20,Bayar WiFi,Pengeluaran,-300000.0
budi_penulis,2025-01-20,Kebutuhan Harian,Pengeluaran,-69696.0
budi_penulis,2025-01-21,Kebutuhan Harian,Pengeluaran,-76490.0
budi_penulis,2025-01-22,Kebutuhan Harian,Pengeluaran,-60970.0
budi_penulis,2025-01-23,Kebutuhan Harian,Pengeluaran,-78930.0
budi_penulis,2025-01-24,Kebutuhan Harian,Pengeluaran,-62352.0
budi_penulis,2025-01-25,Kebutuhan Harian,Pengeluaran,-77466.0
budi_penulis,2025-01-26,Kebutuhan Harian,Pengeluaran,-61312.0
budi_penulis,2025-01-27,Pembayaran Proyek Klien B,Pemasukan,234572.0
budi_penulis,2025-01-27,Kebutuhan Harian,Pengeluaran,-66549.0
budi_penulis,2025-01-28,Kebutuhan Harian,Pengeluaran,-72201.0
budi_penulis,2025-01-29,Kebutuhan Harian,Pengeluaran,-63471.0
budi_penulis,2025-01-30,Pembayaran Proyek Klien B,Pemasukan,307002.0
budi_penulis,2025-01-30,Kebutuhan Harian,Pengeluaran,-67131.0
budi_penulis,2025-01-31,Kebutuhan Harian,Pengeluaran,-68467.0
budi_penulis,2025-02-01,Pembayaran Retainer Klien A,Pemasukan,1788325.0
budi_penulis,2025-02-01,Kebutuhan Harian,Pengeluaran,-61663.0
budi_penulis,2025-02-02,Kebutuhan Harian,Pengeluaran,-60729.0
budi_penulis,2025-02-03,Bayar Kontrakan,Pengeluaran,-1000000.0
budi_penulis,2025-02-03,Kebutuhan Harian,Pengeluaran,-69059.0
budi_penulis,2025-02-04,Kebutuhan Harian,Pengeluaran,-78331.0
budi_penulis,2025-02-05,Kebutuhan Harian,Pengeluaran,-65065.0
budi_penulis,2025-02-06,Kebutuhan Harian,Pengeluaran,-79490.0
budi_penulis,2025-02-07,Kebutuhan Harian,Pengeluaran,-67316.0
budi_penulis,2025-02-08,Kebutuhan Harian,Pengeluaran,-74686.0
budi_penulis,2025-02-09,Kebutuhan Harian,Pengeluaran,-65084.0
budi_penulis,2025-02-10,Pembayaran Proyek Klien B,Pemasukan,242367.0
budi_penulis,2025-02-10,Kebutuhan Harian,Pengeluaran,-77265.0
budi_penulis,2025-02-11,Kebutuhan Harian,Pengeluaran,-64949.0
budi_penulis,2025-02-12,Pembayaran Proyek Klien B,Pemasukan,333931.0
budi_penulis,2025-02-12,Kebutuhan Harian,Pengeluaran,-72180.0
budi_penulis,2025-02-13,Kebutuhan Harian,Pengeluaran,-61691.0
budi_penulis,2025-02-14,Kebutuhan Harian,Pengeluaran,-61345.0
budi_penulis,2025-02-15,Pembayaran Retainer Klien A,Pemasukan,1610612.0
budi_penulis,2025-02-15,Kebutuhan Harian,Pengeluaran,-66521.0
budi_penulis,2025-02-16,Kebutuhan Harian,Pengeluaran,-66385.0
budi_penulis,2025-02-17,Kebutuhan Harian,Pengeluaran,-77227.0
budi_penulis,2025-02-18,Kebutuhan Harian,Pengeluaran,-63710.0
budi_penulis,2025-02-19,Kebutuhan Harian,Pengeluaran,-65257.0
budi_penulis,2025-02-20,Bayar Listrik,Pengeluaran,-200000.0
budi_penulis,2025-02-20,Bayar WiFi,Pengeluaran,-300000.0
budi_penulis,2025-02-20,Kebutuhan Harian,Pengeluaran,-79267.0
budi_penulis,2025-02-21,Kebutuhan Harian,Pengeluaran,-73758.0
budi_penulis,2025-02-22,Kebutuhan Harian,Pengeluaran,-75245.0
budi_penulis,2025-02-23,Kebutuhan Harian,Pengeluaran,-62108.0
budi_penulis,2025-02-24,Kebutuhan Harian,Pengeluaran,-78829.0
budi_penulis,2025-02-25,Kebutuhan Harian,Pengeluaran,-73018.0
budi_penulis,2025-02-26,Kebutuhan Harian,Pengeluaran,-64250.0
budi_penulis,2025-02-27,Kebutuhan Harian,Pengeluaran,-75551.0
budi_penulis,2025-02-28,Kebutuhan Harian,Pengeluaran,-75015.0
budi_penulis,2025-03-01,Pembayaran Retainer Klien A,Pemasukan,1731366.0
budi_penulis,2025-03-01,Kebutuhan Harian,Pengeluaran,-61837.0
budi_penulis,2025-03-02,Kebutuhan Harian,Pengeluaran,-71602.0
